"","bisonID","basisOfRecord","catalogNumber","collectorNumber","recordedBy","providerID","institutionCode","resourceID","ownerInstitutionCollectionCode","eventDate","year","providedScientificName","scientificName","ITISscientificName","providedCommonName","ITIScommonName","ITIStsn","validAcceptedITIStsn","decimalLatitude","decimalLongitude","computedCountyFips","providedCounty","calculatedCounty","providedState","calculatedState","countryCode","institutionID","collectionID"
"1610",896231836,"specimen","12669","","Collector(s): George L. San Miguel",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","2006-06-15T00:00Z",2006,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.23332977,-108.4791718,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1611",1051198296,"specimen","12669","","Collector(s): George L. San Miguel",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","2006-06-15T00:00Z",2006,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.23332977,-108.4791718,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1612",1051196532,"specimen","11070","","Collector(s): Mesa Verde National Park",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.27713013,-108.4260712,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1613",896230220,"specimen","11070","","Collector(s): Mesa Verde National Park",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.27713013,-108.4260712,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1614",1051196579,"specimen","11071","","Collector(s): Mesa Verde National Park",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.27713013,-108.4260712,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1615",896230229,"specimen","11071","","Collector(s): Mesa Verde National Park",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.27713013,-108.4260712,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1616",896230166,"specimen","10983","","Collector(s): B. Haase, Mesa Verde National Park; Preparator(s): Maggie Murphy Lane, Jeffrey T. Stephenson",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","2002-08-19T00:00Z",2002,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.29967117,-108.4143906,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1617",1051196434,"specimen","10983","","Collector(s): B. Haase, Mesa Verde National Park; Preparator(s): Maggie Murphy Lane, Jeffrey T. Stephenson",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","2002-08-19T00:00Z",2002,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.29967117,-108.4143906,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1618",896238210,"specimen","569","","Collector(s): F. Schultz",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","",NA,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,37.4738884,-108.503891,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1619",1051205070,"specimen","569","","Collector(s): F. Schultz",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","",NA,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,37.4738884,-108.503891,8083,"Montezuma County","Montezuma County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1620",145679331,"specimen","3356","","M. Ortiz",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1937-12-01T00:00Z",1937,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.21340561,-106.176445,8021,"Conejos","Conejos County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1621",1050786523,"specimen","214561","","Collector(s): New Mexico Department of Game and Fish; Preparator(s): Justin L. Pichardo, Matthew R. Jones",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2007-11-27T00:00Z",2007,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,34.9320488,-108.0002518,35006,"Cibola County","Cibola County","New Mexico","New Mexico","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1622",1050786576,"specimen","214484","","Collector(s): Elisa Goldstein; Preparator(s): Justin L. Pichardo, Matthew R. Jones",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2008-03-01T00:00Z",2008,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,34.9320488,-108.0002518,35006,"Cibola County","Cibola County","New Mexico","New Mexico","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1623",1050786454,"specimen","214485","","Collector(s): Elisa Goldstein; Preparator(s): Justin L. Pichardo, Matthew R. Jones",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2008-03-01T00:00Z",2008,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,34.9320488,-108.0002518,35006,"Cibola County","Cibola County","New Mexico","New Mexico","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1624",1050681443,"specimen","111934","","Collector(s): S. K. Heckscher",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1987-11-05T00:00Z",1987,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,38.82738495,-104.5274734,8041,"El Paso County","El Paso County","Colorado","Colorado","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1625",145679363,"specimen","3447","","B. Denton and son",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1938-01-18T00:00Z",1938,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.27754593,-105.4289398,8023,"Costilla","Costilla County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1626",145679364,"specimen","3448","","B. Denton and son",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1938-01-18T00:00Z",1938,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.27754593,-105.4289398,8023,"Costilla","Costilla County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1627",145679365,"specimen","3449","","B. Denton and son",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1938-01-18T00:00Z",1938,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.27754593,-105.4289398,8023,"Costilla","Costilla County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1628",145679362,"specimen","3446","","F. Sandoval",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,37.5684433,-105.7880402,8003,"Alamosa","Alamosa County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1629",896235081,"specimen","2881","","Collector(s): Chas Calar, U. S. Geological Survey",528,"Denver Museum of Nature & Science","52,814,883","DMNS Mammal Collection (Arctos)","1937-03-11T00:00Z",1937,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,37.5684433,-105.7880402,8003,"Alamosa County","Alamosa County","Colorado","Colorado","US","http://www.dmns.org","http://www.dmns.org/science/collections/dmns-zoology-collections"
"1630",145679342,"specimen","34","","L.L. Cowan (donor)",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,40.09483719,-105.3983765,8013,"Boulder","Boulder County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1631",1050681482,"specimen","111939","","Collector(s): Colorado Division of Parks and Wildlife",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1988-01-10T00:00Z",1988,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,40.09483719,-105.3983765,8013,"Boulder County","Boulder County","Colorado","Colorado","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1632",145679409,"specimen","3595","","F. Hyatt",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1939-11-01T00:00Z",1939,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,40.66308975,-105.482132,8069,"Larimer","Larimer County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1633",145679315,"specimen","3316","","F. H. Hyatt",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1936-11-01T00:00Z",1936,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,40.66308975,-105.482132,8069,"Larimer","Larimer County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1634",145679380,"specimen","3468","","F.H. Hyatt",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1938-02-16T00:00Z",1938,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,40.66308975,-105.482132,8069,"Larimer","Larimer County","Colorado","Colorado","US","http://cumuseum.colorado.edu/",""
"1635",1050685525,"specimen","115606","","Collector(s): G. Schoonveld",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1990-09-01T00:00Z",1990,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,40.66308975,-105.482132,8069,"Larimer County","Larimer County","Colorado","Colorado","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1636",145677459,"specimen","10731","ERW 3125","IW Decker",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1908-03-25T00:00Z",1908,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,33.72982788,-116.0022354,6065,"Riverside","Riverside County","California","California","US","http://cumuseum.colorado.edu/",""
"1637",145677458,"specimen","10730","ERW 3124","IW Decker",179,"University of Colorado Museum of Natural History","1,792,467","UCM Mammals Collection","1908-03-14T00:00Z",1908,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,33.72982788,-116.0022354,6065,"Riverside","Riverside County","California","California","US","http://cumuseum.colorado.edu/",""
"1638",1050686203,"specimen","116182","","Collector(s): Colorado Division of Wildlife",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1991-01-05T00:00Z",1991,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,39.86108398,-105.5289459,8047,"Gilpin County","Gilpin County","Colorado","Colorado","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1639",859294904,"specimen","M-17375","","",305,"American Museum of Natural History","3,058,439","AMNH Mammal Collections","",NA,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,37.62306213,-109.7893219,49037,"San Juan","San Juan County","Utah","Utah","US","http://www.amnh.org/our-research/vertebrate-zoology","http://www.amnh.org/our-research/vertebrate-zoology/mammalogy"
"1640",859294936,"specimen","M-17379","","",305,"American Museum of Natural History","3,058,439","AMNH Mammal Collections","",NA,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,37.62306213,-109.7893219,49037,"San Juan","San Juan County","Utah","Utah","US","http://www.amnh.org/our-research/vertebrate-zoology","http://www.amnh.org/our-research/vertebrate-zoology/mammalogy"
"1641",859294894,"specimen","M-17373","","",305,"American Museum of Natural History","3,058,439","AMNH Mammal Collections","",NA,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,37.62306213,-109.7893219,49037,"San Juan","San Juan County","Utah","Utah","US","http://www.amnh.org/our-research/vertebrate-zoology","http://www.amnh.org/our-research/vertebrate-zoology/mammalogy"
"1642",859294932,"specimen","M-17378","","",305,"American Museum of Natural History","3,058,439","AMNH Mammal Collections","",NA,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,37.62306213,-109.7893219,49037,"San Juan","San Juan County","Utah","Utah","US","http://www.amnh.org/our-research/vertebrate-zoology","http://www.amnh.org/our-research/vertebrate-zoology/mammalogy"
"1643",859294909,"specimen","M-17376","","",305,"American Museum of Natural History","3,058,439","AMNH Mammal Collections","",NA,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,37.62306213,-109.7893219,49037,"San Juan","San Juan County","Utah","Utah","US","http://www.amnh.org/our-research/vertebrate-zoology","http://www.amnh.org/our-research/vertebrate-zoology/mammalogy"
"1644",859294899,"specimen","M-17374","","",305,"American Museum of Natural History","3,058,439","AMNH Mammal Collections","",NA,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,37.62306213,-109.7893219,49037,"San Juan","San Juan County","Utah","Utah","US","http://www.amnh.org/our-research/vertebrate-zoology","http://www.amnh.org/our-research/vertebrate-zoology/mammalogy"
"1645",859352545,"specimen","MS-27","","H.A. Ward",305,"American Museum of Natural History","3,058,439","AMNH Mammal Collections","",NA,"Puma concolor missoulensis (Goldman, 1943)","Puma concolor missoulensis","Puma concolor couguar","","eastern cougar;eastern puma",552788,622093,45.93698502,-108.2766571,30111,"Yellowstone","Yellowstone County","Montana","Montana","US","http://www.amnh.org/our-research/vertebrate-zoology","http://www.amnh.org/our-research/vertebrate-zoology/mammalogy"
